TaxId,SciName,Lineage,Accessions,hexHMB32-2.csv,hexNNS19-2.csv,hexNNS09-1.csv,hexHMB21-3.csv,hexHMB31-3.csv,hexNNS09-3.csv,hexHMB31-2.csv,hexHMB06-3.csv,hexHMB25-1.csv,hexNNS15-1.csv,hexHMB18-3.csv,hexHMB06-2.csv,hexHMB31-1.csv,hexHMB21-2.csv,hexNNS06-3.csv,hexHMB14-3.csv,hexHMB21-1.csv,hexNNS03-1.csv,hexNNS15-3.csv,hexNNS06-1.csv,hexNNS09-2.csv,hexNNS22-1.csv,hexNNS06-2.csv,hexNNS16-3.csv,hexNNS16-1.csv,hexHMB01-1.csv,hexNNS12-3.csv,hexNNS03-2.csv,hexHMB18-2.csv,hexHMB06-1.csv,hexHMB14-2.csv,hexHMB32-3.csv,hexHMB32-1.csv,hexNNS12-2.csv,hexHMB25-3.csv,hexHMB01-2.csv,hexNNS03-3.csv,hexNNS22-2.csv,hexHMB25-2.csv,hexNNS19-3.csv,hexNNS12-1.csv,hexHMB01-3.csv,hexNNS22-3.csv,hexHMB14-1.csv,hexNNS19-1.csv,hexNNS15-2.csv,hexNNS16-2.csv,hexHMB18-1.csv,,
591946,Escherichia coli LF82,cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia; Escherichia coli,['CU651637'],0.00010584,0.00014483,0.00022808,0.00020113,0.00005500,0.00050950,0.00012892,0.00010093,0.00010116,0.00019001,0.00035858,0.00102478,0.00014035,0.00012590,0.00055511,0.00027543,0.00015548,0.00019559,0.00114859,0.00009465,0.00024308,0.00035333,0.00011011,0.00075767,0.00040288,0.00006860,0.00080049,0.00088229,0.00011788,0.00039596,0.00015848,0.00012675,0.00018561,0.00011766,0.00012436,0.00011836,0.00134361,0.00073723,0.00013144,0.00032531,0.00188064,0.00010081,0.00418811,0.00015315,0.00019630,0.00005755,0.00064732,0.00008659,,
203275,Tannerella forsythia 92A2,cellular organisms; Bacteria; FCB group; Bacteroidetes/Chlorobi group; Bacteroidetes; Bacteroidia; Bacteroidales; Porphyromonadaceae; Tannerella; Tannerella forsythia,['CP003191'],0.00520764,0.00225827,0.00142689,0.00203498,0.00144893,0.00292692,0.00155095,0.00418448,0.00194899,0.00419310,0.00371620,0.00448729,0.00140660,0.00344742,0.00279550,0.00218955,0.00285688,0.00157671,0.00337168,0.00154303,0.00126956,0.00372604,0.00311057,0.00323011,0.00327164,0.00247173,0.00361604,0.00145897,0.00313924,0.00437707,0.00188074,0.00312325,0.00398137,0.00326275,0.00125681,0.00190859,0.00190013,0.00495905,0.00183781,0.00283749,0.00311571,0.00255654,0.00446142,0.00235793,0.00257557,0.00395527,0.00276901,0.00352136,,
702459,Bifidobacterium bifidum PRL2010,cellular organisms; Bacteria; Terrabacteria group; Actinobacteria; Actinobacteria; Bifidobacteriales; Bifidobacteriaceae; Bifidobacterium; Bifidobacterium bifidum,['CP001840'],0.00013050,0.00001655,0.00055425,0.00013099,0.00000629,0.00009756,0.00003464,0.00005349,0.00022234,0.00005235,0.00083940,0.00003561,0.00002254,0.00005213,0.00004654,0.00415491,0.00011763,0.00005385,0.00007598,0.00005905,0.00037920,0.00231271,0.00004850,0.00318656,0.00407739,0.00003920,0.00007687,0.00019870,0.00239569,0.00003269,0.00492961,0.00017712,0.00019309,0.00004707,0.00072415,0.00007398,0.00024305,0.00146364,0.00029976,0.00001107,0.00006205,0.00005170,0.00235196,0.00097261,0.00001873,0.00003856,0.00635332,0.00191943,,
890402,Bifidobacterium longum subsp. longum BBMN68,cellular organisms; Bacteria; Terrabacteria group; Actinobacteria; Actinobacteria; Bifidobacteriales; Bifidobacteriaceae; Bifidobacterium; Bifidobacterium longum; Bifidobacterium longum subsp. longum,['CP002286'],0.00059804,0.00002172,0.00035186,0.00057759,0.00002279,0.00012286,0.00005388,0.00074384,0.00015123,0.00004072,0.00039467,0.00040154,0.00006352,0.00008852,0.00014293,0.00128853,0.00107402,0.00052419,0.00029443,0.00081623,0.00052921,0.00099308,0.00012256,0.00085395,0.00097362,0.00000980,0.00089068,0.00443306,0.00155602,0.00050813,0.00147733,0.00050375,0.00091437,0.00054952,0.00035547,0.00004069,0.00554820,0.00041934,0.00012984,0.00003151,0.00075466,0.00001292,0.00038494,0.00036398,0.00003747,0.00003856,0.00176925,0.00125845,,
1384484,Adlercreutzia equolifaciens DSM 19450,cellular organisms; Bacteria; Terrabacteria group; Actinobacteria; Coriobacteriia; Eggerthellales; Eggerthellaceae; Adlercreutzia; Adlercreutzia equolifaciens,['AP013105'],0.00086417,0.00060517,0.00090767,0.00193597,0.00022551,0.00289802,0.00149899,0.00157044,0.00065200,0.00071738,0.00069388,0.00020923,0.00187990,0.00044851,0.00315117,0.00204543,0.00206927,0.00032814,0.00091938,0.00517701,0.00084313,0.00080303,0.00221987,0.00124367,0.00156752,0.00136229,0.00051043,0.00099244,0.00101377,0.00031053,0.00172337,0.00188012,0.00195705,0.00031801,0.00265670,0.00561850,0.00162187,0.00033683,0.00140500,0.00080986,0.00049643,0.00203696,0.00073138,0.00022376,0.00074938,0.00042010,0.00222977,0.00063356,,
679935,Alistipes finegoldii DSM 17242,cellular organisms; Bacteria; FCB group; Bacteroidetes/Chlorobi group; Bacteroidetes; Bacteroidia; Bacteroidales; Rikenellaceae; Alistipes; Alistipes finegoldii,['CP003274'],0.02462430,0.00937136,0.01663540,0.02258180,0.01615822,0.01329041,0.05233585,0.01606979,0.01277558,0.01805529,0.01464360,0.02575382,0.03615861,0.03141134,0.01337916,0.00095012,0.03127842,0.00161813,0.01159604,0.01134044,0.01026065,0.00501623,0.01378193,0.01227283,0.01091125,0.02390380,0.02922142,0.00391470,0.01776909,0.02110978,0.00074254,0.00807137,0.01207866,0.01620372,0.00950974,0.01804651,0.00400470,0.00532022,0.00996968,0.01269545,0.01360185,0.01224244,0.00677104,0.00050520,0.01182955,0.00546475,0.01533468,0.02029833,,
1505,Paeniclostridium sordellii,cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia; Clostridiales; Peptostreptococcaceae; Paeniclostridium,"['LN679998', 'LN681234']",0.00026716,0.00012414,0.00067258,0.00047651,0.00004086,0.00020958,0.00008755,0.00018975,0.00022434,0.00005106,0.00013156,0.00006410,0.00010347,0.00016819,0.00026925,0.00016761,0.00030175,0.00008652,0.00013740,0.00040030,0.00032225,0.00029177,0.00019662,0.00025676,0.00020144,0.00013525,0.00044073,0.00012095,0.00029742,0.00010178,0.00020281,0.00067437,0.00043227,0.00028112,0.00050185,0.00017384,0.00033391,0.00850857,0.00013946,0.00006217,0.00035031,0.00010598,0.00136653,0.00011735,0.00008960,0.00009668,0.00024083,0.00034781,,
1505,Paeniclostridium sordellii,cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia; Clostridiales; Peptostreptococcaceae; Paeniclostridium,"['LN679998', 'LN681234']",0.00026922,0.00011483,0.00062665,0.00037853,0.00002907,0.00016261,0.00007312,0.00017662,0.00015924,0.00004847,0.00011060,0.00004541,0.00007376,0.00014754,0.00021274,0.00013878,0.00024958,0.00003820,0.00010637,0.00026224,0.00032642,0.00020611,0.00017106,0.00021320,0.00017018,0.00009409,0.00040486,0.00010043,0.00029198,0.00009657,0.00014629,0.00059637,0.00038493,0.00026077,0.00040830,0.00009987,0.00026236,0.00912135,0.00010660,0.00004173,0.00035631,0.00007238,0.00145121,0.00010542,0.00006272,0.00008632,0.00018914,0.00026843,,
502558,Eggerthella sp. YY7918,cellular organisms; Bacteria; Terrabacteria group; Actinobacteria; Coriobacteriia; Eggerthellales; Eggerthellaceae; Eggerthella,['AP012211'],0.00027025,0.00009207,0.00026467,0.00037750,0.00006836,0.00056370,0.00011738,0.00025434,0.00011718,0.00010793,0.00019792,0.00022436,0.00015162,0.00015147,0.00046869,0.00016867,0.00043984,0.00012380,0.00021338,0.00056442,0.00015418,0.00039081,0.00035195,0.00033585,0.00031605,0.00010585,0.00032594,0.00020086,0.00025208,0.00017086,0.00015738,0.00045987,0.00043974,0.00024868,0.00028614,0.00042166,0.00056902,0.00022996,0.00020278,0.00013881,0.00033229,0.00013700,0.00026176,0.00007061,0.00011322,0.00009035,0.00061207,0.00020926,,
245012,butyrate-producing bacterium SM4/1,cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia; Clostridiales; unclassified Clostridiales; unclassified Clostridiales (miscellaneous),['FP929060'],0.00096796,0.00057621,0.00217965,0.00197207,0.00081168,0.00136228,0.00098522,0.00094368,0.00090439,0.00091902,0.00127250,0.00057159,0.00066693,0.00089898,0.00134955,0.00079960,0.00175320,0.00095265,0.00100232,0.00200498,0.00162098,0.00106535,0.00128001,0.00277620,0.00194492,0.00055668,0.00145543,0.00124082,0.00131845,0.00067157,0.00082456,0.00171600,0.00174403,0.00110666,0.00144721,0.00116143,0.00356857,0.00083327,0.00088404,0.00063784,0.00136819,0.00071862,0.00175916,0.00073194,0.00072983,0.00095127,0.00416467,0.00115743,,
879243,Porphyromonas asaccharolytica DSM 20707,cellular organisms; Bacteria; FCB group; Bacteroidetes/Chlorobi group; Bacteroidetes; Bacteroidia; Bacteroidales; Porphyromonadaceae; Porphyromonas; Porphyromonas asaccharolytica,['CP002689'],0.00030416,0.00012103,0.00012066,0.00008973,0.00031902,0.00032521,0.00027998,0.00011607,0.00004206,0.00014089,0.00012457,0.00011129,0.00030836,0.00013967,0.00033240,0.00010676,0.00012888,0.00003268,0.00009941,0.00019364,0.00010001,0.00088065,0.00030935,0.00041036,0.00041561,0.00003528,0.00021319,0.00007343,0.00021037,0.00009880,0.00007869,0.00031525,0.00035005,0.00012021,0.00004622,0.00005178,0.00008405,0.00108758,0.00005049,0.00008431,0.00017315,0.00005687,0.00077372,0.00007061,0.00009367,0.00008172,0.00025141,0.00017895,,
757425,Campylobacter jejuni subsp. jejuni ICDCCJ07001,cellular organisms; Bacteria; Proteobacteria; delta/epsilon subdivisions; Epsilonproteobacteria; Campylobacterales; Campylobacteraceae; Campylobacter; Campylobacter jejuni; Campylobacter jejuni subsp. jejuni,['CP002030'],0.00005754,0.00010965,0.00012533,0.00018978,0.00004164,0.00024933,0.00007601,0.00011304,0.00004206,0.00006980,0.00004191,0.00006143,0.00009015,0.00003836,0.00029916,0.00011316,0.00017696,0.00010907,0.00013677,0.00042809,0.00013473,0.00018202,0.00022874,0.00012723,0.00012272,0.00004116,0.00019269,0.00005940,0.00002539,0.00006909,0.00007647,0.00014950,0.00010962,0.00019589,0.00012216,0.00009247,0.00017604,0.00012039,0.00006572,0.00007238,0.00024722,0.00006204,0.00021556,0.00003481,0.00009041,0.00010474,0.00015977,0.00001299,,
562,Escherichia coli,cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia,"['CP010816', 'CP007390', 'CP009859', 'CP010371', 'CP007394']",0.00027641,0.00024207,0.00066869,0.00060235,0.00014379,0.00227288,0.00015105,0.00019580,0.00032049,0.00059588,0.00037604,0.00030271,0.00018338,0.00030982,0.00234675,0.00061704,0.00032732,0.00017949,0.01567941,0.00032997,0.00141263,0.00068525,0.00026806,0.00104652,0.00063789,0.00016857,0.00076154,0.00081426,0.00025752,0.00019018,0.00029369,0.00035912,0.00042106,0.00030465,0.00025643,0.00025892,0.00056334,0.00061007,0.00022442,0.00052628,0.00102790,0.00025591,0.00179765,0.00030531,0.00032174,0.00017495,0.00055803,0.00020782,,
562,Escherichia coli,cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia,"['CP010816', 'CP007390', 'CP009859', 'CP010371', 'CP007394']",0.00021373,0.00025345,0.00065000,0.00192978,0.00010765,0.00504081,0.00014432,0.00027251,0.00040662,0.00127124,0.00058793,0.00110402,0.00019772,0.00031179,0.00510901,0.00097788,0.00045109,0.00035575,0.02449643,0.00019624,0.00151264,0.00126610,0.00017041,0.00181450,0.00101877,0.00015877,0.00124019,0.00152592,0.00028473,0.00043013,0.00046548,0.00025675,0.00032763,0.00040705,0.00022451,0.00021453,0.00106875,0.00103888,0.00027170,0.00054331,0.00214787,0.00018870,0.00566242,0.00028641,0.00042275,0.00039996,0.00096216,0.00022225,,
562,Escherichia coli,cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia,"['CP010816', 'CP007390', 'CP009859', 'CP010371', 'CP007394']",0.00014489,0.00016552,0.00041180,0.00040535,0.00009272,0.00140203,0.00011257,0.00012717,0.00015424,0.00071802,0.00030735,0.00041579,0.00016699,0.00020655,0.00137282,0.00039713,0.00020560,0.00017212,0.00290376,0.00018322,0.00040281,0.00055409,0.00016910,0.00078059,0.00048276,0.00010389,0.00071132,0.00089849,0.00014146,0.00021098,0.00018287,0.00025350,0.00026160,0.00020352,0.00014967,0.00020713,0.00076323,0.00057220,0.00015950,0.00037129,0.00137720,0.00019646,0.00199397,0.00021680,0.00022563,0.00028429,0.00054276,0.00015442,,
562,Escherichia coli,cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia,"['CP010816', 'CP007390', 'CP009859', 'CP010371', 'CP007394']",0.00011509,0.00013552,0.00042425,0.00041153,0.00006522,0.00211028,0.00008755,0.00010597,0.00031048,0.00051380,0.00028523,0.00024217,0.00009220,0.00015737,0.00195784,0.00049641,0.00021276,0.00012794,0.02303759,0.00013372,0.00128067,0.00035601,0.00011994,0.00084249,0.00065294,0.00008625,0.00057500,0.00075162,0.00011788,0.00010772,0.00017622,0.00016900,0.00019683,0.00018126,0.00014197,0.00011466,0.00050087,0.00032195,0.00013305,0.00025122,0.00101588,0.00013700,0.00116251,0.00018995,0.00016535,0.00011510,0.00034774,0.00012700,,
562,Escherichia coli,cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia,"['CP010816', 'CP007390', 'CP009859', 'CP010371', 'CP007394']",0.00004624,0.00001862,0.00019150,0.00010005,0.00003929,0.00021681,0.00006927,0.00002927,0.00004307,0.00014348,0.00008033,0.00013266,0.00004303,0.00006098,0.00017285,0.00013024,0.00007160,0.00004418,0.00072372,0.00005123,0.00023613,0.00015793,0.00006816,0.00030261,0.00016092,0.00002940,0.00026444,0.00048596,0.00009793,0.00005052,0.00004987,0.00010237,0.00010589,0.00005788,0.00003522,0.00009247,0.00025214,0.00024078,0.00005530,0.00009453,0.00046140,0.00003619,0.00126259,0.00003381,0.00007249,0.00003453,0.00018797,0.00007216,,
1385940,Bifidobacterium breve JCM 7019,cellular organisms; Bacteria; Terrabacteria group; Actinobacteria; Actinobacteria; Bifidobacteriales; Bifidobacteriaceae; Bifidobacterium; Bifidobacterium breve,['CP006713'],0.00019010,0.00002690,0.00013934,0.00015574,0.00002043,0.00006143,0.00003464,0.00008377,0.00007411,0.00003748,0.00016532,0.00004007,0.00001946,0.00004229,0.00007313,0.00026262,0.00013809,0.00007962,0.00009118,0.00014501,0.00010973,0.00018470,0.00005047,0.00032324,0.00035541,0.00003332,0.00018244,0.00037365,0.00037722,0.00005794,0.00037460,0.00018687,0.00024666,0.00014565,0.00013427,0.00003329,0.00050087,0.00013662,0.00006011,0.00004002,0.00020418,0.00003619,0.00006544,0.00014519,0.00005132,0.00002705,0.00068491,0.00037234,,
722911,Bifidobacterium longum subsp. longum F8,cellular organisms; Bacteria; Terrabacteria group; Actinobacteria; Actinobacteria; Bifidobacteriales; Bifidobacteriaceae; Bifidobacterium; Bifidobacterium longum; Bifidobacterium longum subsp. longum,['FP929034'],0.00091966,0.00014379,0.00050054,0.00085607,0.00008250,0.00026740,0.00011257,0.00147456,0.00044869,0.00015640,0.00064149,0.00081199,0.00011372,0.00027442,0.00032908,0.00330621,0.00125200,0.00112063,0.00057999,0.00108542,0.00059589,0.00137585,0.00027462,0.00125170,0.00132209,0.00009213,0.00093168,0.00589419,0.00210734,0.00088700,0.00355424,0.00094737,0.00143883,0.00072569,0.00082430,0.00014425,0.00585940,0.00059655,0.00040154,0.00011752,0.00099887,0.00010857,0.00063515,0.00087216,0.00017676,0.00012948,0.00224857,0.00191077,,
1134782,Escherichia coli O104:H4 str. 2009EL-2050,cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia; Escherichia coli; Escherichia coli O104:H4,['CP003297'],0.00004418,0.00002690,0.00015802,0.00013718,0.00001572,0.00048059,0.00004714,0.00002624,0.00004807,0.00012279,0.00010245,0.00012465,0.00003586,0.00005115,0.00044209,0.00011423,0.00010433,0.00003176,0.00241684,0.00004168,0.00046254,0.00021146,0.00002949,0.00033012,0.00019681,0.00001960,0.00026136,0.00026674,0.00004715,0.00005052,0.00003657,0.00006012,0.00007225,0.00006106,0.00002861,0.00004439,0.00030325,0.00020697,0.00001843,0.00009453,0.00049043,0.00002843,0.00109322,0.00001591,0.00006924,0.00002475,0.00018209,0.00003319,,
709991,Odoribacter splanchnicus DSM 20712,cellular organisms; Bacteria; FCB group; Bacteroidetes/Chlorobi group; Bacteroidetes; Bacteroidia; Bacteroidales; Odoribacteraceae; Odoribacter; Odoribacter splanchnicus,['CP002544'],0.01292046,0.01019480,0.00781949,0.00788929,0.00629702,0.00716916,0.00600848,0.01126460,0.03431961,0.01786851,0.00727407,0.01383313,0.00608944,0.01364312,0.00725632,0.01468737,0.01049979,0.00302456,0.01031575,0.00401865,0.00885913,0.00572825,0.00953619,0.01817942,0.01533596,0.01050042,0.01642181,0.00261880,0.00664663,0.01382952,0.01017618,0.00568587,0.00801382,0.01718954,0.02049861,0.01112973,0.00265996,0.00632258,0.02713590,0.01344399,0.01456669,0.01043037,0.00669405,0.00863015,0.01394084,0.01145318,0.01422332,0.00720147,,
717608,[Clostridium] cf. saccharolyticum K10,cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia; Clostridiales; Lachnospiraceae; Lachnoclostridium; [Clostridium] saccharolyticum,['FP929037'],0.00194310,0.00099931,0.00332552,0.00277863,0.00105055,0.00261255,0.00188865,0.00168247,0.00162349,0.00106314,0.00169045,0.00099539,0.00153260,0.00118914,0.00238664,0.00125971,0.00272596,0.00149341,0.00145315,0.00338303,0.00283081,0.00192191,0.00204750,0.00408865,0.00286761,0.00084286,0.00276020,0.00224623,0.00173012,0.00098581,0.00117256,0.00306312,0.00321774,0.00216753,0.00264459,0.00223778,0.00673621,0.00119174,0.00162621,0.00116071,0.00274639,0.00111671,0.00311799,0.00106012,0.00128371,0.00097486,0.00580117,0.00136092,,
693746,Oscillibacter valericigenes Sjm18-20,cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia; Clostridiales; Oscillospiraceae; Oscillibacter; Oscillibacter valericigenes,['AP012044'],0.00615402,0.00135931,0.00392648,0.00504981,0.00199581,0.00329550,0.00417371,0.00179753,0.00511785,0.00456730,0.00602602,0.00113251,0.00354978,0.00287104,0.00321100,0.00356455,0.00703634,0.00141287,0.00414289,0.00394484,0.00230299,0.00159534,0.00272519,0.01334227,0.00869196,0.00163671,0.00609950,0.00567388,0.00698032,0.00116930,0.00318740,0.00370662,0.00692131,0.00450743,0.00635560,0.00267054,0.00591506,0.00118903,0.00584924,0.00138383,0.00601524,0.00185343,0.00277154,0.00204168,0.00203879,0.00193936,0.02140840,0.00800821,,
205913,Bifidobacterium longum DJO10A,cellular organisms; Bacteria; Terrabacteria group; Actinobacteria; Actinobacteria; Bifidobacteriales; Bifidobacteriaceae; Bifidobacterium; Bifidobacterium longum,['CP000605'],0.00120018,0.00012517,0.00058228,0.00120366,0.00007150,0.00034328,0.00011161,0.00233245,0.00053983,0.00013766,0.00091857,0.00131770,0.00011269,0.00032556,0.00025595,0.00456378,0.00189129,0.00166829,0.00067497,0.00141278,0.00081257,0.00164085,0.00025758,0.00125628,0.00142396,0.00007448,0.00114795,0.00941148,0.00317914,0.00149320,0.00535962,0.00120575,0.00167302,0.00093112,0.00100039,0.00012576,0.00973917,0.00078457,0.00041757,0.00011667,0.00126911,0.00011374,0.00088150,0.00126896,0.00016535,0.00011625,0.00252465,0.00278390,,
1160721,Ruminococcus bicirculans,cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia; Clostridiales; Ruminococcaceae; Ruminococcus,"['HF545616', 'HF545617']",0.00087239,0.00088241,0.00176240,0.00433401,0.00162179,0.00093228,0.00554281,0.00638977,0.00189991,0.00029988,0.00072415,0.00098026,0.00230608,0.00133864,0.00085427,0.00915212,0.00338673,0.00568831,0.00040713,0.00311298,0.00216131,0.00059692,0.00068752,0.00133767,0.00118085,0.00039595,0.00257263,0.07021945,0.01874477,0.00114701,0.02248469,0.00156975,0.00294866,0.00114419,0.02382113,0.00129458,0.00363104,0.00047074,0.01766474,0.00048540,0.00178155,0.00052733,0.00050042,0.00293274,0.00071354,0.00017322,0.00162005,0.02148463,,
1160721,Ruminococcus bicirculans,cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia; Clostridiales; Ruminococcaceae; Ruminococcus,"['HF545616', 'HF545617']",0.00053227,0.00042931,0.00070138,0.00170596,0.00062074,0.00059623,0.00217537,0.00234254,0.00077919,0.00015446,0.00031201,0.00043448,0.00081548,0.00057342,0.00060165,0.00344499,0.00144020,0.00196974,0.00026214,0.00099077,0.00089869,0.00024894,0.00032508,0.00095253,0.00104540,0.00022149,0.00103930,0.02355623,0.00670648,0.00041453,0.00768146,0.00085637,0.00131425,0.00060231,0.00803943,0.00058811,0.00140835,0.00022590,0.00608808,0.00017543,0.00084474,0.00025591,0.00031950,0.00113769,0.00031360,0.00009438,0.00093162,0.00716972,,
246787,Bacteroides cellulosilyticus,cellular organisms; Bacteria; FCB group; Bacteroidetes/Chlorobi group; Bacteroidetes; Bacteroidia; Bacteroidales; Bacteroidaceae; Bacteroides,['CP012801'],0.05821504,0.07435327,0.03665704,0.05924241,0.19017495,0.07591575,0.17749124,0.02395633,0.02082492,0.06057702,0.08451560,0.02556596,0.15632671,0.08491369,0.07489006,0.01937499,0.10815649,0.01412228,0.04888902,0.03434868,0.02888177,0.02032191,0.05279905,0.01730140,0.01722300,0.11132172,0.04438971,0.01383374,0.07233677,0.02641174,0.01678150,0.03398035,0.03656486,0.03945257,0.01411989,0.12622939,0.02848381,0.02339788,0.01984959,0.07136720,0.03121419,0.11587149,0.02064800,0.01388600,0.08407999,0.06685972,0.02514779,0.07479427,,
391904,Bifidobacterium longum subsp. infantis ATCC 15697 = JCM 1222 = DSM 20088,cellular organisms; Bacteria; Terrabacteria group; Actinobacteria; Actinobacteria; Bifidobacteriales; Bifidobacteriaceae; Bifidobacterium; Bifidobacterium longum; Bifidobacterium longum subsp. infantis,['AP010889'],0.00030107,0.00018517,0.00017826,0.00029292,0.00002122,0.00017706,0.00004522,0.00029774,0.00009915,0.00003878,0.00017696,0.00016204,0.00003791,0.00007967,0.00026592,0.00036404,0.00032118,0.00022091,0.00014943,0.00052013,0.00019863,0.00036404,0.00020187,0.00059719,0.00071430,0.00004508,0.00032081,0.00143953,0.00056401,0.00016641,0.00044553,0.00033312,0.00044847,0.00020098,0.00014087,0.00015535,0.00154577,0.00027866,0.00007053,0.00008942,0.00025622,0.00006979,0.00023481,0.00014917,0.00015232,0.00004259,0.00121709,0.00044450,,
478547,Campylobacter jejuni subsp. jejuni CG8421,cellular organisms; Bacteria; Proteobacteria; delta/epsilon subdivisions; Epsilonproteobacteria; Campylobacterales; Campylobacteraceae; Campylobacter; Campylobacter jejuni; Campylobacter jejuni subsp. jejuni,['CP005388'],0.00031854,0.00038793,0.00020006,0.00054562,0.00007465,0.00151405,0.00015009,0.00038252,0.00009314,0.00014606,0.00009779,0.00026443,0.00013728,0.00016721,0.00144595,0.00021671,0.00051246,0.00013715,0.00028936,0.00210484,0.00021252,0.00073075,0.00116794,0.00022581,0.00018639,0.00021561,0.00023676,0.00011879,0.00016322,0.00023624,0.00011859,0.00057362,0.00041234,0.00017745,0.00020030,0.00034029,0.00031688,0.00062631,0.00011942,0.00023419,0.00028024,0.00015768,0.00069674,0.00005768,0.00039912,0.00018530,0.00038416,0.00014432,,
435590,Bacteroides vulgatus ATCC 8482,cellular organisms; Bacteria; FCB group; Bacteroidetes/Chlorobi group; Bacteroidetes; Bacteroidia; Bacteroidales; Bacteroidaceae; Bacteroides; Bacteroides vulgatus,['CP000139'],0.07911445,0.12082419,0.04089802,0.06164560,0.03750241,0.09633556,0.03241309,0.14027713,0.14092304,0.11949890,0.08710600,0.15499482,0.03303193,0.10017183,0.09625018,0.08174455,0.08367710,0.15323081,0.09270375,0.05336432,0.03802843,0.02304952,0.10472641,0.04441120,0.05642132,0.15440343,0.07204808,0.12878011,0.07289353,0.14263364,0.08664938,0.05642809,0.05323655,0.10022432,0.11321118,0.10890785,0.07134980,0.01897721,0.14532457,0.12253817,0.09548116,0.14754001,0.03496765,0.14846775,0.11195190,0.13965551,0.02431838,0.08567008,,
435591,Parabacteroides distasonis ATCC 8503,cellular organisms; Bacteria; FCB group; Bacteroidetes/Chlorobi group; Bacteroidetes; Bacteroidia; Bacteroidales; Porphyromonadaceae; Parabacteroides; Parabacteroides distasonis,['CP000140'],0.02134024,0.00966825,0.00658254,0.00869586,0.03107023,0.03144818,0.03017037,0.01337905,0.02356412,0.01215276,0.02292821,0.01274692,0.03367223,0.01445850,0.03177758,0.00962504,0.00754471,0.00780991,0.01115978,0.01393589,0.00668394,0.00612709,0.02969525,0.01427417,0.00747985,0.01877217,0.01116174,0.00974841,0.01794138,0.01932092,0.00616533,0.01306174,0.01312882,0.00806211,0.00660653,0.01547953,0.01210383,0.00543385,0.01367174,0.00968850,0.01060724,0.02537153,0.01076283,0.01090155,0.01022002,0.01456883,0.01038994,0.01926646,,
199310,Escherichia coli CFT073,cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia; Escherichia coli,['AE014075'],0.00018290,0.00020069,0.00038533,0.00041979,0.00009900,0.00152850,0.00020686,0.00019782,0.00018328,0.00039747,0.00056348,0.00169876,0.00025714,0.00020852,0.00144927,0.00070779,0.00032527,0.00031617,0.00201224,0.00020666,0.00036531,0.00074146,0.00015205,0.00154399,0.00095510,0.00011957,0.00134166,0.00125810,0.00015596,0.00058911,0.00038900,0.00029250,0.00028154,0.00023723,0.00027734,0.00021823,0.00201144,0.00235913,0.00032220,0.00048370,0.00294056,0.00018095,0.01540901,0.00022774,0.00026065,0.00014042,0.00131578,0.00017895,,
767031,Prevotella denticola F0289,cellular organisms; Bacteria; FCB group; Bacteroidetes/Chlorobi group; Bacteroidetes; Bacteroidia; Bacteroidales; Prevotellaceae; Prevotella; Prevotella denticola,['CP002589'],0.00137384,0.00034448,0.00029503,0.00029602,0.00035202,0.00314735,0.00030307,0.00031994,0.00016726,0.00036063,0.00038536,0.00042380,0.00031861,0.00047900,0.00304147,0.00017828,0.00038153,0.00014083,0.00028556,0.00254509,0.00023474,0.03838731,0.00618575,0.00920319,0.01290017,0.00023326,0.00058115,0.00015659,0.00041530,0.00039744,0.00011194,0.00188825,0.00228468,0.00059086,0.00010345,0.00017015,0.00038048,0.04937538,0.00012824,0.00040280,0.00054548,0.00016285,0.02777703,0.00012630,0.00032989,0.00034529,0.00244711,0.00042430,,
